numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga;ano;mes;lat;lon;bairro
2019-000925187-001;07/01/2019 09:40;07/01/2019 14:53; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612089.73;7800850.31;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.92927140453288;-19.88534273356439;Ipiranga
2019-000929943-001;07/01/2019 14:21;07/01/2019 15:13; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;609044.99;7791648.9;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.957807505189244;-19.968652382029994;Estoril
2019-000952740-001;07/01/2019 16:01;07/01/2019 16:52; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607675.78;7809700.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.97194513935596;-19.80562208941038;Europa
2019-000972180-001;07/01/2019 17:28;07/01/2019 18:42; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;610829.46;7807005.95;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.94167743016029;-19.82979676650052;Jardim Guanabara
2019-000972949-001;07/01/2019 18:26;07/01/2019 18:34; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;605297.85;7797746.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.993965391033264;-19.913768333111523;Dom Bosco
2019-000974976-001;07/01/2019 17:29;07/01/2019 18:45; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607106.62;7809892.61;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.97738971791743;-19.803921813951188;Letícia
2019-000976709-001;07/01/2019 17:35;07/01/2019 18:56; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612860.43;7803436.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.92206833394241;-19.86192928771514;Eymard
2019-000977550-001;07/01/2019 18:45;07/01/2019 20:23; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;611282.18;7797859.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.936804045342114;-19.912409340969774;Barreiro de Cima
2019-000977900-001;07/01/2019 17:10;07/01/2019 19:05; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;613824.12;7797149.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.912477544982856;-19.91868397014993;Santa Teresa
2019-000978360-001;07/01/2019 18:45;07/01/2019 19:08; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611046.51;7797186.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.93901478899952;-19.91850556468122;Centro
2019-000981400-001;07/01/2019 18:42;07/01/2019 19:32; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606586.59;7793303.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.98139669931922;-19.953841648164786;Marajó
2019-000982881-001;07/01/2019 19:10;07/01/2019 19:43; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;614012.07;7798336.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.91075547171676;-19.90794791205748;Horto
2019-000985073-001;07/01/2019 19:19;07/01/2019 20:03; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610150.55;7795773.8;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.947489587233356;-19.93132068775898;Santo Agostinho
2019-000992586-001;07/01/2019 19:51;07/01/2019 21:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;605664.73;7799600.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.990566834194375;-19.896993001687733;Jardim Alvorada
2019-000992940-001;07/01/2019 20:36;07/01/2019 21:04; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611257.35;7796821.6;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.93697855414033;-19.921790661426623;Centro
2019-000996712-001;07/01/2019 02:00;07/01/2019 21:33; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612570.1;7796927.1;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.92444381957548;-19.920762017970386;Santa Efigênia
2019-000999471-001;07/01/2019 21:25;07/01/2019 21:57; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611469.35;7794124.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.93478989753287;-19.946147249032748;São Pedro
2019-001002637-001;05/01/2019 15:30;07/01/2019 22:18; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;604002.72;7787871.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-44.00577910058315;-20.003058227487983;Urucuia
2019-001004545-001;07/01/2019 21:58;07/01/2019 22:35; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;608882.41;7807210.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.96027971295493;-19.828061834398866;Santa Branca
2019-001035900-001;08/01/2019 07:51;08/01/2019 07:57; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;609387.93;7797260.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.954863967613775;-19.917931161378856;Carlos Prates
2019-001037805-001;08/01/2019 07:57;08/01/2019 08:21; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;607297.98;7795981.4;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.974755254540696;-19.929604285802036;Calafate
2019-001038706-001;08/01/2019 08:06;08/01/2019 08:31; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612274.41;7803139.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.92764664229603;-19.864647145861788;Primeiro de Maio
2019-001042576-001;08/01/2019 08:15;08/01/2019 09:02; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611907.56;7795308.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.93067486593535;-19.93542770147859;Funcionários
2019-001050481-001;08/01/2019 09:12;08/01/2019 09:57; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;603047.19;7790882.44;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-44.01508167392933;-19.975905049591592;Barreiro
2019-001061152-001;08/01/2019 10:23;08/01/2019 11:03; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;610664.58;7807355.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.94327258305029;-19.826645631479156;Vila Cloris
2019-001063086-001;08/01/2019 11:05;08/01/2019 11:09; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;80;605835.52;7798623.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.988879387201436;-19.90580868098626;Jardim Montanhês
2019-005451283-001;04/02/2019 18:22;04/02/2019 19:07; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612773.45;7796379.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.922467640352124;-19.925696372291597;Santa Efigênia
2019-005465415-001;04/02/2019 19:35;04/02/2019 20:44; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611302.65;7793934.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.93637116501859;-19.947877544911034;São Pedro
2019-005467182-001;04/02/2019 20:52;04/02/2019 20:58; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;604147.76;7800962.82;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-44.00513394193931;-19.8847661792019;Castelo
2019-005469887-001;04/02/2019 20:33;04/02/2019 21:19; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;603472.24;7800396.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-44.011554357692155;-19.889916991942016;São Sebastião (Ressaca)
2019-005507264-001;05/02/2019 05:59;05/02/2019 09:21; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;608670.51;7806947.34;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.96228748936497;-19.83044738201225;Santa Branca
2019-005509207-001;05/02/2019 06:42;05/02/2019 07:24; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;60;605881.64;7794534.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.9882037025366;-19.942757050758743;Nova Gameleira
2019-005510374-001;05/02/2019 07:31;05/02/2019 07:41; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;611730.47;7805326.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.93297333174586;-19.844922100134934;Heliópolis
2019-005513926-001;05/02/2019 08:22;05/02/2019 08:24; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611127.44;7793779.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.938035922042474;-19.949288107508902;São Pedro
2019-005515979-001;05/02/2019 08:20;05/02/2019 08:44; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;609626.36;7797071.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.9525749361139;-19.919627499013593;Barro Preto
2019-005516490-001;05/02/2019 08:29;05/02/2019 08:48; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;609415.67;7797273.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.95459971753873;-19.917814584618757;Carlos Prates
2019-005517376-001;05/02/2019 08:34;05/02/2019 08:55; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;608423.93;7804749.78;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.964513117567634;-19.850316818120316;São Luiz (Pampulha)
2019-005517755-001;05/02/2019 07:55;05/02/2019 08:57; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;611654.3;7801218.53;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.93345254551219;-19.88204074207338;Ipiranga
2019-005523072-001;05/02/2019 08:40;05/02/2019 09:34; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;605662.0;7803302.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.990804708296004;-19.863548885159435;Itamarati
2019-005534690-001;05/02/2019 10:41;05/02/2019 10:44; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;612394.55;7810207.47;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.92692825054459;-19.80078088636929;Conjunto Zilah Spósito
2019-005535274-001;05/02/2019 10:46;05/02/2019 10:47; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;608068.76;7797239.76;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.9674650907104;-19.918192002600616;Prado
2019-005535863-001;05/02/2019 09:56;05/02/2019 10:50; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;60;604508.68;7794896.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-44.00134268733523;-19.939556062549993;Vila Oeste
2019-005545752-001;05/02/2019 11:16;05/02/2019 11:52; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;60;606404.07;7798390.76;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.98343481557965;-19.907883960108933;Jardim Montanhês
2019-005553081-001;05/02/2019 12:40;05/02/2019 13:03; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611843.9;7795613.95;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.931301667554926;-19.93266840437969;Funcionários
2019-005553956-001;05/02/2019 11:15;05/02/2019 13:10; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602871.33;7789350.65;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-44.01667647998833;-19.989754660516155;Santa Cruz (Barreiro)
2019-005562280-001;05/02/2019 12:41;05/02/2019 14:59; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602669.09;7790696.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-44.018684710105575;-19.97760882008196;Barreiro
2019-005569699-001;05/02/2019 14:39;05/02/2019 14:42; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611651.35;7796141.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.93317330419869;-19.92791077873473;Funcionários
2019-005570470-001;05/02/2019 12:30;05/02/2019 14:45; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;609006.22;7810268.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.95927743914245;-19.800416445232944;Conjunto Minascaixa
2019-005575012-001;05/02/2019 14:17;05/02/2019 15:06; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611010.57;7796275.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.939303234166225;-19.92673724437782;Lourdes
2019-005580212-001;05/02/2019 15:25;05/02/2019 15:28; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606405.25;7795909.44;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.983280226748676;-19.93030346723064;Gameleira
2019-005581953-001;05/02/2019 13:52;05/02/2019 15:35; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612751.98;7800938.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.92295154140402;-19.884506232291788;União
2019-005582278-001;15/01/2019 10:30;05/02/2019 15:37; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA CIVIL  ;NÃO;0;612274.41;7803139.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.92764664229603;-19.864647145861788;Primeiro de Maio
2019-005582419-001;02/02/2019 13:00;05/02/2019 15:38; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;616149.75;7798103.29;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.890320749081695;-19.90992488165053;Vera Cruz
2019-005586668-001;04/02/2019 16:30;05/02/2019 15:55; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA CIVIL  ;NÃO;0;605403.49;7789217.42;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.99246725178229;-19.99082253821382;Bonsucesso
2019-005595474-001;05/02/2019 14:54;05/02/2019 16:33; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;614986.18;7802449.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.90170661400541;-19.87072368025843;Goiânia
2019-005595838-001;05/02/2019 16:06;05/02/2019 16:35; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;603486.96;7790445.32;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-44.01085420575168;-19.97983119836162;Santa Maria Goretti
2019-005607533-001;31/01/2019 17:45;05/02/2019 17:29; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;607896.91;7797093.79;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.969098270868955;-19.91952041164546;Calafate
2019-005623066-001;05/02/2019 17:42;05/02/2019 19:11; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;611069.37;7802526.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.93911786028865;-19.870256902913354;Universitário
2019-005625312-001;05/02/2019 19:05;05/02/2019 19:23; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;608632.1;7799095.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.96219275250546;-19.901389182815922;Nova Esperança
2019-005625416-001;05/02/2019 19:15;05/02/2019 20:45; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;604784.2;7800153.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.99900910620922;-19.892047814979335;Manacás
2019-005629323-001;05/02/2019 19:28;05/02/2019 19:54; H99002;OUTROS COM VITIMA                                 ;4;NUBLADO        ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606940.8;7795968.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.97816700530328;-19.929738958949855;Nova Suíça
2019-005632145-001;29/01/2019 20:14;05/02/2019 20:18; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;603889.03;7795465.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-44.007295340019766;-19.934450459734155;Vila Oeste
2019-005635268-002;05/02/2019 20:12;30/07/2019 10:29; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA CIVIL  ;NÃO;0;609136.8;7795987.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.957187648240364;-19.929444695540933;Gutierrez
2019-005637828-001;05/02/2019 12:40;05/02/2019 21:03; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;606430.6;7805017.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.983563253710734;-19.848009368980318;Jardim Atlântico
2019-005639028-001;05/02/2019 19:24;05/02/2019 21:12; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;601990.49;7795229.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-44.02542166542603;-19.936681162509;Camargos
2019-005642090-001;05/02/2019 21:30;05/02/2019 21:35; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;612267.63;7799332.54;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.92747990916548;-19.899045872693087;Graça
2019-005642335-001;05/02/2019 21:06;05/02/2019 21:37; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611385.48;7797158.86;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.93577487129636;-19.918736125373112;Barreiro de Cima
2019-005649380-001;05/02/2019 22:28;05/02/2019 22:32; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607618.84;7809748.18;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.972491457739395;-19.8051987446813;Europa
2019-005650476-001;05/02/2019 22:09;05/02/2019 22:41; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;60;613921.28;7799819.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.91171437403039;-19.894550027433286;Santa Inês
2019-005650658-001;05/02/2019 21:47;05/02/2019 22:43; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;606780.89;7804858.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.980209109404754;-19.849428888802123;Jardim Atlântico
2019-005657255-001;05/02/2019 20:29;05/02/2019 23:37; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;607212.58;7803369.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;02;-43.97600055575865;-19.862850639888446;São José
