numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga;ano;mes;lat;lon;bairro
2016-017294207-001;10/08/2016 08:30;10/08/2016 09:41; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;607517.18;7794529.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.972576222854805;-19.942707190902954;Jardim América
2016-017294549-001;10/08/2016 07:45;10/08/2016 09:44; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;608129.02;7805505.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.96737344246649;-19.843503314963353;Itapoã
2016-017297029-001;10/08/2016 09:12;10/08/2016 10:09; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612088.72;7794864.08;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.92891698124858;-19.939429521742092;Carmo
2016-017300510-001;13/04/2016 06:00;10/08/2016 10:42; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA CIVIL  ;NÃO;0;610126.72;7808544.96;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;04;-43.948478585869346;-19.81593095455614;Satélite
2016-017303071-001;10/08/2016 10:38;10/08/2016 11:07; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;605836.61;7798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.98886902023107;-19.905801483862753;Jardim Montanhês
2016-017305579-001;10/08/2016 09:56;10/08/2016 11:31; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;605873.89;7796233.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.98837547401517;-19.927408691435975;Coração Eucarístico
2016-017307264-001;10/08/2016 09:56;10/08/2016 11:49; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611068.6;7795966.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.9387301643253;-19.929530240056867;Lourdes
2016-017311156-001;10/08/2016 11:34;10/08/2016 12:50; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;608775.8;7804252.38;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.961123796329694;-19.85479145427353;Pampulha
2016-017311472-001;10/08/2016 09:44;10/08/2016 12:54; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610341.86;7794625.7;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.945592975571685;-19.94168318308942;Santo Antônio
2016-017314541-001;10/08/2016 11:44;10/08/2016 13:37; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602923.3;7791169.49;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.01628176702823;-19.97331801549012;Barreiro
2016-017315430-001;10/08/2016 12:07;10/08/2016 13:46; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612252.3;7800346.63;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.92768803880606;-19.889884244488847;Silveira
2016-017320577-001;10/08/2016 12:54;10/08/2016 14:29; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;606387.82;7809589.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.98423431645416;-19.80670267870055;Conjunto Colar
2016-017331460-001;10/08/2016 13:04;10/08/2016 15:59; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;608890.73;7798008.26;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.959658015488976;-19.911202617582262;Pedro II
2016-017334752-001;10/08/2016 16:28;10/08/2016 16:31; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607559.62;7809966.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.97306947830648;-19.803226579805756;Europa
2016-017343712-001;10/08/2016 17:25;10/08/2016 17:59; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611262.49;7797244.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93695496330385;-19.917973625580405;Centro
2016-017347121-001;10/08/2016 17:40;10/08/2016 18:45; H07002;ATROPELAMENTO DE ANIMAL COM VITIMA                ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;601392.83;7790531.69;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.03087286020227;-19.979161306223375;Átila de Paiva
2016-017349566-001;10/08/2016 17:37;10/08/2016 19:25; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;607823.31;7797019.8;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.96979706686705;-19.92019300915838;Calafate
2016-017351509-001;10/08/2016 18:25;10/08/2016 19:55; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;605154.3;7795130.91;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.99518740081228;-19.937405739819326;Alto dos Pinheiros
2016-017353300-001;10/08/2016 19:02;10/08/2016 20:19; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;609014.58;7796338.08;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.95837606902063;-19.926286220492695;Prado
2016-017356659-001;10/08/2016 18:23;10/08/2016 21:18; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;610715.71;7800540.79;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.94237637943774;-19.888217764174744;Renascença
2016-017357521-001;10/08/2016 16:19;10/08/2016 21:31; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;604746.98;7803961.5;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.99958057844744;-19.857639731988534;Bandeirantes (Pampulha)
2016-017357681-001;10/08/2016 20:20;10/08/2016 21:34; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;611845.79;7801231.3;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93162440012367;-19.88191439859437;Ipiranga
2016-017357900-001;10/08/2016 18:54;10/08/2016 21:37; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610772.95;7791182.47;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.941266565210455;-19.972768893179058;Belvedere
2016-017358541-001;10/08/2016 20:16;10/08/2016 21:47; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611989.09;7797748.54;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93004430880017;-19.913373645865818;Floresta
2016-017359154-001;10/08/2016 18:18;10/08/2016 21:59; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;609626.56;7805516.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.95307442614943;-19.843322010190146;Vila São Tomás
2016-017359834-001;10/08/2016 21:54;10/08/2016 22:10; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;613570.42;7798356.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.91497556367098;-19.907792089899456;Horto
2016-017362788-001;10/08/2016 21:42;10/08/2016 23:01; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;604680.28;7799884.47;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.999986485434334;-19.894481029147233;Manacás
2016-017380946-001;11/08/2016 08:36;11/08/2016 09:39; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606436.28;7793871.64;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.982865884818864;-19.948713943446474;Nova Cintra
2016-017382500-001;11/08/2016 08:57;11/08/2016 09:58; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611068.09;7797601.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.938833618781;-19.9147589666134;Centro
2016-017385531-001;11/08/2016 07:17;11/08/2016 10:24; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;607044.37;7805257.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.97771620475005;-19.84580475043252;Jardim Atlântico
2016-017387740-001;11/08/2016 09:19;11/08/2016 10:46; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;611996.48;7805247.31;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93042848741572;-19.845620128928868;Minaslândia (P Maio)
2016-017393330-001;11/08/2016 09:33;11/08/2016 11:38; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610540.96;7796153.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.94378243488437;-19.927864542038108;Lourdes
2016-017396347-001;11/08/2016 10:39;11/08/2016 12:06; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;615416.4;7802722.55;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.89761496757881;-19.86823288490659;Goiânia
2016-017400284-001;11/08/2016 11:15;11/08/2016 13:05; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610707.57;7796782.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.94222849977538;-19.92217093033054;Centro
2016-017400607-001;08/08/2016 12:40;11/08/2016 13:09; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA CIVIL  ;NÃO;0;608210.82;7805952.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.96661848738728;-19.83945943775521;Santa Branca
2016-017401577-001;11/08/2016 11:13;11/08/2016 13:21; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;609211.74;7797176.29;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.956542157822184;-19.91870172610483;Carlos Prates
2016-017405469-001;11/08/2016 12:23;11/08/2016 14:03; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606859.65;7791311.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.97867166892811;-19.971819883522084;Palmeiras
2016-017413017-001;11/08/2016 11:02;11/08/2016 14:58; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;607186.75;7798685.18;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.97597523926022;-19.90518089200467;Monsenhor Messias
2016-017413688-001;11/08/2016 15:01;11/08/2016 15:04; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602291.48;7790715.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.022294593309645;-19.977455993344147;Átila de Paiva
2016-017415317-001;09/08/2016 14:00;11/08/2016 15:16; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA CIVIL  ;NÃO;0;614712.77;7805046.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.90447884641211;-19.847276865214276;Belmonte
2016-017415988-001;22/06/2016 13:00;11/08/2016 15:20; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA CIVIL  ;NÃO;0;615829.83;7805295.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;06;-43.89382782047604;-19.844965422298515;Acaiaca
2016-017416889-001;09/08/2016 16:20;12/08/2016 13:41; H07002;ATROPELAMENTO DE ANIMAL COM VITIMA                ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;611386.76;7803667.47;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93615545405201;-19.859929234989924;Dona Clara
2016-017423160-001;11/08/2016 13:15;11/08/2016 16:21; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;604230.11;7801599.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.00438330229403;-19.87901307623383;Castelo
2016-017425156-001;11/08/2016 14:38;11/08/2016 16:40; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;608862.9;7801268.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.96011628313722;-19.88174341122944;Nova Cachoeirinha
2016-017426492-001;11/08/2016 16:49;11/08/2016 16:53; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;608923.28;7798343.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.95936688140203;-19.908171720210984;Pedro II
2016-017429442-001;11/08/2016 10:57;11/08/2016 17:20; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;605836.61;7798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.98886902023107;-19.905801483862753;Jardim Montanhês
2016-017432684-001;11/08/2016 15:11;11/08/2016 17:55; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;608039.55;7793444.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.96752135291473;-19.952484135399445;Vila Leonina
2016-017433178-001;11/08/2016 17:24;11/08/2016 17:58; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;608550.21;7789129.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.9623867727839;-19.99144179735299;Olhos D'Água
2016-017435123-001;11/08/2016 17:09;11/08/2016 18:22; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;598787.72;7789792.45;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.05573051668485;-19.985974989769794;Washington Pires
2016-017437480-001;11/08/2016 17:00;11/08/2016 18:59; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;609170.71;7794360.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.95676714332117;-19.944145219367158;Luxemburgo
2016-017438939-001;11/08/2016 19:21;11/08/2016 19:23; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;610061.74;7799572.27;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.948564940236956;-19.897005600985135;Senhor Bom Jesus
2016-017442138-001;11/08/2016 18:38;11/08/2016 20:21; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;604045.3;7798730.94;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.00598671029164;-19.90493763655233;Nossa Senhora da Glória
2016-017447065-001;11/08/2016 19:35;11/08/2016 21:37; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611450.35;7794913.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93501925379984;-19.939017414288422;Carmo
2016-017450920-001;11/08/2016 21:21;11/08/2016 22:42; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;615470.08;7797051.59;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.896747422792714;-19.919467475735466;Jonas Veiga
2016-017454812-001;11/08/2016 22:42;12/08/2016 00:10; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;611918.78;7796342.78;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93063056670506;-19.92607899152075;Funcionários
2016-017456248-001;11/08/2016 19:35;12/08/2016 00:57; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;604644.75;7789150.6;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.99971526711207;-19.991467346688395;Flávio Marques Lisboa
2016-017460547-001;12/08/2016 05:35;12/08/2016 06:16; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;609649.28;7808091.02;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.953009897581744;-19.82005924767684;Ana Lúcia (Venda Nova)
2016-017464649-001;12/08/2016 06:58;12/08/2016 08:49; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;609340.67;7795988.99;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.95523996682473;-19.92942205223285;Santo Agostinho
2016-017466412-001;11/08/2016 23:51;12/08/2016 09:14; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;613843.58;7800855.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.91252047363557;-19.88518997793575;Santa Inês
2016-017470191-001;12/08/2016 08:43;12/08/2016 09:56; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;611345.6;7799862.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93631914909362;-19.894308260587128;Nova Floresta
2016-017471744-001;12/08/2016 08:28;12/08/2016 10:11; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;604255.34;7789420.27;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.00345248864898;-19.98905175418237;Flávio Marques Lisboa
2016-017477271-001;12/08/2016 09:16;12/08/2016 11:08; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;605836.61;7798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.98886902023107;-19.905801483862753;Jardim Montanhês
2016-017477479-001;12/08/2016 09:39;12/08/2016 11:09; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;609224.63;7802000.5;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.95670465035802;-19.875112882292413;São Francisco
2016-017477481-001;11/08/2016 11:30;12/08/2016 11:09; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA CIVIL  ;NÃO;0;603458.29;7799805.53;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-44.011654456210195;-19.895259487504806;São Salvador
2016-017479164-001;12/08/2016 08:11;12/08/2016 11:25; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610742.04;7796919.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.941907423688505;-19.920932049099264;Centro
2016-017486348-001;12/08/2016 11:32;12/08/2016 13:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611918.78;7796342.78;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93063056670506;-19.92607899152075;Funcionários
2016-017486391-001;04/08/2016 12:00;12/08/2016 13:01; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA CIVIL  ;NÃO;0;611750.75;7805768.54;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.93280638771526;-19.84092473096298;Floramar
2016-017487054-001;12/08/2016 09:59;12/08/2016 13:10; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606497.21;7792430.59;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.98220020248601;-19.961730928085924;Marajó
2016-017489382-001;12/08/2016 11:23;12/08/2016 13:42; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;614738.03;7800697.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.90396764322036;-19.886569302582046;Nova Vista
2016-017489580-001;12/08/2016 10:45;12/08/2016 13:44; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;607044.37;7805257.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2016;08;-43.97771620475005;-19.84580475043252;Jardim Atlântico
